x,y,time,weight,type,description
41.959630,-87.729388,825,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.927236,-87.701155,821,1,"THEFT","FROM BUILDING"
41.857361,-87.650482,820,1,"VANDALISM","TO VEHICLE"
41.768951,-87.571482,820,1,"THEFT","ARMED - HANDGUN"
41.903891,-87.632046,819,1,"VANDALISM","TO PROPERTY"
41.930906,-87.644017,817,1,"THEFT","RETAIL THEFT"
41.940318,-87.644408,815,1,"THEFT","RETAIL THEFT"
41.754593,-87.741529,815,1,"THEFT","RETAIL THEFT"
41.770153,-87.682637,814,1,"OTHER OFFENSE","GUN OFFENDER - ANNUAL REGISTRATION"
41.962467,-87.658292,810,1,"THEFT","FROM BUILDING"
41.928898,-87.660263,810,1,"FRAUD","FINANCIAL IDENTITY THEFT $300 AND UNDER"
41.724461,-87.632887,810,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.686908,-87.664128,810,1,"THEFT","ARMED - HANDGUN"
41.964220,-87.660998,810,1,"THEFT","$500 AND UNDER"
41.909428,-87.761563,805,1,"THEFT","ATTEMPT FORCIBLE ENTRY"
41.885721,-87.747055,805,1,"NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS"
41.942274,-87.655396,803,1,"THEFT","$500 AND UNDER"
41.762533,-87.640024,799,1,"FRAUD","ILLEGAL USE CASH CARD"
41.748466,-87.668894,795,1,"THEFT","$500 AND UNDER"
41.796182,-87.753846,795,1,"VANDALISM","TO VEHICLE"
41.655616,-87.614034,791,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.750491,-87.654302,788,1,"THEFT","$500 AND UNDER"
41.749877,-87.682838,786,1,"ASSAULT","SIMPLE"
41.743504,-87.605018,783,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.760740,-87.652787,782,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.950835,-87.736721,780,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.893282,-87.627596,780,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.699745,-87.633679,780,1,"VANDALISM","TO PROPERTY"
41.895141,-87.624256,780,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.915414,-87.720749,780,1,"ASSAULT","SIMPLE"
41.812611,-87.723765,779,1,"THEFT","RETAIL THEFT"
41.811435,-87.671123,772,1,"THEFT","$500 AND UNDER"
41.882394,-87.627845,772,1,"THEFT","RETAIL THEFT"
41.767869,-87.587309,766,1,"ASSAULT","SIMPLE"
41.775359,-87.645890,765,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.945411,-87.653517,765,1,"THEFT","UNLAWFUL ENTRY"
41.791401,-87.683973,763,1,"OTHER OFFENSE","LICENSE VIOLATION"
41.909552,-87.661436,751,1,"ASSAULT","SIMPLE"
41.873096,-87.627360,751,1,"THEFT","STRONG ARM - NO WEAPON"
41.899471,-87.628274,751,1,"THEFT","RETAIL THEFT"
41.889907,-87.624101,750,1,"THEFT","RETAIL THEFT"
41.891925,-87.629661,750,1,"ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.883256,-87.734691,749,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.891925,-87.629661,747,1,"ASSAULT","SIMPLE"
41.871302,-87.657556,745,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.969336,-87.762013,744,1,"ASSAULT","SIMPLE"
41.775774,-87.735725,742,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.885192,-87.624487,736,1,"ASSAULT","SIMPLE"
41.880443,-87.624356,735,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.918712,-87.765511,735,1,"ASSAULT","SIMPLE"
41.993254,-87.687285,725,1,"THEFT","FROM BUILDING"
41.702272,-87.640265,720,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.740492,-87.652253,720,1,"THEFT","AUTOMOBILE"
41.891199,-87.624138,720,1,"ASSAULT","NON-AGGRAVATED"
41.992057,-87.710097,720,1,"THEFT","AUTOMOBILE"
41.880653,-87.634367,720,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.873969,-87.625988,720,1,"ASSAULT","SIMPLE"
41.946543,-87.714356,720,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.884654,-87.771938,720,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.749500,-87.601143,720,1,"ASSAULT","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY"
41.782380,-87.688611,720,1,"ASSAULT","SIMPLE"
41.881806,-87.746147,720,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.799461,-87.596206,720,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.946543,-87.714356,720,1,"THEFT","OVER $500"
41.737751,-87.604856,719,1,"THEFT","FROM BUILDING"
41.925079,-87.673734,716,1,"THEFT","RETAIL THEFT"
41.745276,-87.588189,713,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.793961,-87.644291,713,1,"THEFT","FROM BUILDING"
41.876262,-87.703531,705,1,"THEFT","OVER $500"
41.746804,-87.602628,700,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.868034,-87.639215,692,1,"VANDALISM","TO LAND"
41.881183,-87.685008,690,1,"THEFT","RETAIL THEFT"
41.779381,-87.614390,690,1,"THEFT","AUTOMOBILE"
41.724111,-87.570521,690,1,"THEFT","AGGRAVATED"
41.778841,-87.703136,690,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.849052,-87.639692,685,1,"ASSAULT","SIMPLE"
41.929744,-87.684274,682,1,"THEFT","RETAIL THEFT"
41.737745,-87.732457,678,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.928233,-87.663423,675,1,"THEFT","$500 AND UNDER"
41.763222,-87.732751,675,1,"ASSAULT","SIMPLE"
41.851561,-87.723928,664,1,"NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS"
41.994520,-87.706821,661,1,"THEFT","OVER $500"
41.850762,-87.639174,660,1,"VANDALISM","TO VEHICLE"
41.937912,-87.727149,660,1,"VANDALISM","TO VEHICLE"
41.867344,-87.632295,659,1,"THEFT","RETAIL THEFT"
41.707323,-87.613245,656,1,"ASSAULT","SIMPLE"
41.691576,-87.700092,654,1,"ASSAULT","SIMPLE"
41.856007,-87.716342,649,1,"OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS"
41.811449,-87.598075,645,1,"VANDALISM","TO VEHICLE"
41.826502,-87.665476,644,1,"ASSAULT","SIMPLE"
41.866303,-87.714213,633,1,"OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS"
41.881905,-87.704805,633,1,"VANDALISM","TO VEHICLE"
41.866303,-87.714213,633,1,"OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS"
41.866303,-87.714213,633,1,"OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS"
41.698622,-87.628055,632,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.861359,-87.694400,630,1,"NARCOTICS","FOUND SUSPECT NARCOTICS"
41.744978,-87.657571,630,1,"THEFT","AUTOMOBILE"
41.874382,-87.641537,623,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.893140,-87.637651,620,1,"THEFT","OVER $500"
41.790349,-87.632885,620,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.849127,-87.730304,615,1,"OTHER OFFENSE","LICENSE VIOLATION"
41.768768,-87.723729,605,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.873760,-87.699795,601,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.923783,-87.778448,600,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.927063,-87.661396,600,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.804996,-87.606468,600,1,"THEFT","OVER $500"
41.910766,-87.700256,597,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.881077,-87.773254,595,1,"THEFT","FROM BUILDING"
41.776060,-87.713655,591,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.699929,-87.619297,590,1,"ASSAULT","AGGRAVATED OF A SENIOR CITIZEN"
41.878531,-87.705458,590,1,"THEFT","OVER $500"
41.925843,-87.702341,590,1,"THEFT","RETAIL THEFT"
41.858266,-87.726162,585,1,"OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS"
41.994020,-87.713282,570,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.906507,-87.767022,570,1,"ASSAULT","SIMPLE"
41.735093,-87.661829,570,1,"FRAUD","BOGUS CHECK"
41.882173,-87.720831,560,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.973337,-87.653206,545,1,"VANDALISM","TO PROPERTY"
41.764293,-87.580089,540,1,"THEFT","$500 AND UNDER"
41.872874,-87.696812,540,1,"THEFT","OVER $500"
41.895826,-87.726096,540,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.881156,-87.686947,540,1,"THEFT","AUTOMOBILE"
41.958203,-87.734108,540,1,"ASSAULT","SIMPLE"
41.992696,-87.697039,540,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.694364,-87.626564,540,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.923711,-87.783318,535,1,"VANDALISM","TO VEHICLE"
41.866645,-87.666380,530,1,"ASSAULT","SIMPLE"
41.864138,-87.655803,520,1,"ASSAULT","SIMPLE"
41.844581,-87.701808,519,1,"THEFT","RETAIL THEFT"
41.888601,-87.652225,515,1,"VANDALISM","TO VEHICLE"
41.828075,-87.624904,510,1,"ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.755541,-87.623093,501,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.893578,-87.625426,497,1,"VANDALISM","TO LAND"
41.707554,-87.537702,481,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.878370,-87.707248,480,1,"SEX OFFENSE","OTHER"
41.777973,-87.742278,480,1,"ASSAULT","AGGRAVATED OF A SENIOR CITIZEN"
41.807452,-87.623555,480,1,"THEFT","UNLAWFUL ENTRY"
41.709627,-87.669723,480,1,"SEX OFFENSE","CRIMINAL SEXUAL ABUSE"
41.912476,-87.706816,480,1,"ASSAULT","SIMPLE"
41.709522,-87.648984,480,1,"THEFT","AUTOMOBILE"
41.861359,-87.694400,478,1,"ASSAULT","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.869737,-87.625888,470,1,"THEFT","OVER $500"
41.899233,-87.708969,456,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.899109,-87.754474,450,1,"OTHER OFFENSE","VIOLATION OF CIVIL NO CONTACT ORDER"
41.763236,-87.559802,450,1,"THEFT","AUTOMOBILE"
41.752749,-87.741498,430,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.891385,-87.648798,420,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.806066,-87.721373,420,1,"THEFT","AUTOMOBILE"
41.786219,-87.705010,414,1,"ASSAULT","SIMPLE"
41.894568,-87.708967,411,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.885574,-87.652745,390,1,"FRAUD","THEFT OF LOST / MISLAID PROPERTY"
41.704106,-87.564459,384,1,"VANDALISM","TO PROPERTY"
41.704574,-87.564783,381,1,"VANDALISM","TO PROPERTY"
41.704125,-87.564459,381,1,"VANDALISM","TO PROPERTY"
41.925226,-87.662683,381,1,"ASSAULT","AGGRAVATED OF A SENIOR CITIZEN"
41.814187,-87.633509,379,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.703886,-87.564454,370,1,"ASSAULT","AGGRAVATED - OTHER FIREARM"
41.903118,-87.759231,360,1,"OTHER OFFENSE","ANIMAL ABUSE / NEGLECT"
41.757995,-87.612665,350,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.783531,-87.636197,339,1,"THEFT","FORCIBLE ENTRY"
41.816089,-87.739704,330,1,"THEFT","AUTOMOBILE"
41.782644,-87.636221,330,1,"THEFT","FORCIBLE ENTRY"
41.851888,-87.696653,320,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.901114,-87.772910,310,1,"VANDALISM","TO VEHICLE"
41.889283,-87.627497,296,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.753654,-87.626376,290,1,"ASSAULT","SIMPLE"
41.934685,-87.690361,288,1,"VANDALISM","TO VEHICLE"
41.803182,-87.585432,282,1,"FRAUD","COMPUTER FRAUD"
41.885505,-87.633925,270,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.699790,-87.706006,255,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.778831,-87.711906,240,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.772598,-87.575248,210,1,"THEFT","OVER $500"
41.895003,-87.621528,208,1,"VANDALISM","TO LAND"
41.867529,-87.702038,195,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.884159,-87.672635,180,1,"THEFT","ARMED - HANDGUN"
41.718061,-87.575252,180,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.713350,-87.646647,180,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.869737,-87.625888,180,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.651431,-87.527258,180,1,"THEFT","AUTOMOBILE"
41.748913,-87.636982,154,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.903386,-87.648071,130,1,"THEFT","ATTEMPT THEFT"
41.905735,-87.767418,126,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.963313,-87.720547,121,1,"OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE"
41.944241,-87.788725,120,1,"THEFT","AUTOMOBILE"
41.972587,-87.665309,120,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.786202,-87.671662,90,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.935517,-87.768824,90,1,"THEFT","FORCIBLE ENTRY"
41.760170,-87.574929,90,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.935670,-87.746760,84,1,"INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION"
41.810258,-87.622863,83,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.853960,-87.679557,80,1,"THEFT","OVER $500"
41.990480,-87.692404,78,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.785246,-87.615748,72,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.837781,-87.723152,67,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.890283,-87.634035,60,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.795815,-87.671134,60,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.908728,-87.736312,60,1,"VANDALISM","TO VEHICLE"
41.974184,-87.657757,59,1,"VANDALISM","TO PROPERTY"
41.707832,-87.583081,53,1,"ASSAULT","SIMPLE"
41.877814,-87.655685,47,1,"THEFT","AUTOMOBILE"
41.730933,-87.618624,42,1,"THEFT","$500 AND UNDER"
41.983807,-87.768324,40,1,"ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.792052,-87.617527,38,1,"OTHER OFFENSE","OTHER VEHICLE OFFENSE"
41.951800,-87.731311,36,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.961794,-87.653575,35,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.936090,-87.639415,30,1,"SEX OFFENSE","INDECENT SOLICITATION OF AN ADULT"
41.785907,-87.710631,30,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.787423,-87.669266,7,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.852868,-87.630915,5,1,"THEFT","ATTEMPT STRONG ARM - NO WEAPON"
41.872904,-87.633593,4,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.872865,-87.677598,1,1,"VANDALISM","TO VEHICLE"
41.840485,-87.650218,1,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.778768,-87.686073,1,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.940953,-87.787378,1,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.790431,-87.620739,0,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.655454,-87.602326,0,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.876906,-87.680292,0,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.686593,-87.620883,0,1,"VANDALISM","TO VEHICLE"
41.720273,-87.666914,0,1,"THEFT","FORCIBLE ENTRY"
41.961800,-87.653156,0,1,"THEFT","$500 AND UNDER"
41.920995,-87.712582,0,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.777459,-87.604638,0,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.843892,-87.622099,0,1,"THEFT","AUTOMOBILE"
41.923673,-87.786302,0,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.801042,-87.690837,0,1,"VANDALISM","TO LAND"
41.762080,-87.685618,1434,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.775015,-87.777580,1430,1,"VANDALISM","TO VEHICLE"
41.902618,-87.775384,1425,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.945740,-87.779574,1421,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.885427,-87.661759,1410,1,"ASSAULT","SIMPLE"
41.771220,-87.670063,1410,1,"ASSAULT","SIMPLE"
41.925157,-87.719450,1400,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.876224,-87.721913,1398,1,"VANDALISM","TO PROPERTY"
41.925174,-87.666509,1395,1,"THEFT","RETAIL THEFT"
41.929744,-87.684274,1391,1,"THEFT","RETAIL THEFT"
41.801026,-87.691864,1391,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.765286,-87.577086,1380,1,"ASSAULT","SIMPLE"
41.769342,-87.674727,1380,1,"ASSAULT","SIMPLE"
41.667506,-87.549563,1380,1,"VANDALISM","TO VEHICLE"
41.907338,-87.710264,1380,1,"VANDALISM","TO VEHICLE"
41.895870,-87.758077,1378,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.839811,-87.617142,1370,1,"THEFT","OVER $500"
41.986686,-87.710411,1365,1,"ASSAULT","SIMPLE"
41.854296,-87.733111,1365,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.767120,-87.573879,1365,1,"PUBLIC PEACE VIOLATION","RECKLESS CONDUCT"
41.799230,-87.756375,1352,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.908617,-87.754700,1350,1,"VANDALISM","TO VEHICLE"
41.710295,-87.628397,1350,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
42.000046,-87.794897,1350,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.770021,-87.691334,1340,1,"ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.895870,-87.758077,1339,1,"VANDALISM","TO VEHICLE"
41.710295,-87.628397,1332,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.781900,-87.591381,1324,1,"ASSAULT","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY"
41.766804,-87.605620,1320,1,"THEFT","$500 AND UNDER"
41.829665,-87.649867,1320,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.931774,-87.788162,1320,1,"VANDALISM","TO VEHICLE"
41.905678,-87.695277,1320,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.768560,-87.663251,1320,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.940413,-87.684228,1310,1,"THEFT","OVER $500"
41.866404,-87.639218,1305,1,"ASSAULT","SIMPLE"
41.720456,-87.644403,1300,1,"THEFT","$500 AND UNDER"
41.931781,-87.727593,1300,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.735733,-87.667186,1298,1,"THEFT","$500 AND UNDER"
41.869003,-87.684334,1297,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.772123,-87.591142,1290,1,"THEFT","$500 AND UNDER"
41.759656,-87.563155,1286,1,"ASSAULT","SIMPLE"
41.807175,-87.604323,1278,1,"NARCOTICS","POSSESS - HALLUCINOGENS"
41.803181,-87.703832,1276,1,"THEFT","RETAIL THEFT"
41.917061,-87.687393,1275,1,"THEFT","ARMED - HANDGUN"
41.932305,-87.648996,1275,1,"OTHER OFFENSE","GUN OFFENDER - ANNUAL REGISTRATION"
41.895409,-87.721498,1275,1,"ASSAULT","SIMPLE"
41.866168,-87.725474,1272,1,"VANDALISM","TO LAND"
41.783411,-87.643220,1266,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.909384,-87.765053,1260,1,"OTHER OFFENSE","OTHER VEHICLE OFFENSE"
41.753252,-87.646537,1260,1,"VANDALISM","TO VEHICLE"
41.707756,-87.580709,1260,1,"FRAUD","THEFT OF LOST / MISLAID PROPERTY"
41.953643,-87.728015,1260,1,"THEFT","STRONG ARM - NO WEAPON"
41.954811,-87.747341,1252,1,"OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP"
41.997574,-87.698749,1250,1,"NARCOTICS","POSSESS - COCAINE"
41.909740,-87.737276,1250,1,"PUBLIC PEACE VIOLATION","BOMB THREAT"
41.750936,-87.563794,1248,1,"THEFT","ARMED - HANDGUN"
41.770916,-87.572760,1235,1,"VANDALISM","TO PROPERTY"
41.896889,-87.628203,1235,1,"ASSAULT","SIMPLE"
41.783020,-87.620550,1230,1,"ASSAULT","ATTEMPT NON-AGGRAVATED"
41.754593,-87.741529,1230,1,"VANDALISM","TO VEHICLE"
41.752865,-87.563826,1225,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.760430,-87.683135,1225,1,"ARSON","BY FIRE"
41.877393,-87.700204,1224,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.760375,-87.683135,1214,1,"ARSON","BY FIRE"
41.781365,-87.705630,1211,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.852161,-87.632894,1204,1,"THEFT","FORCIBLE ENTRY"
41.789694,-87.647472,1203,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.702893,-87.626969,1200,1,"ASSAULT","NON-AGGRAVATED"
41.977492,-87.772550,1200,1,"THEFT","AUTOMOBILE"
41.957849,-87.758266,1200,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.925522,-87.644531,1200,1,"ASSAULT","SIMPLE"
41.934679,-87.636707,1200,1,"THEFT","AUTOMOBILE"
41.856295,-87.622295,1200,1,"ASSAULT","SIMPLE"
41.776667,-87.771447,1200,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.778618,-87.703127,1200,1,"ASSAULT","SIMPLE"
41.880992,-87.704487,1199,1,"ASSAULT","SIMPLE"
41.739411,-87.664873,1194,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.866097,-87.660041,1190,1,"THEFT","THEFT / RECOVERY - AUTOMOBILE"
41.752844,-87.701264,1188,1,"THEFT","FROM BUILDING"
41.933736,-87.785778,1187,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.931098,-87.676759,1185,1,"ASSAULT","SIMPLE"
41.907339,-87.710290,1182,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.805174,-87.729627,1180,1,"THEFT","$500 AND UNDER"
41.880598,-87.736537,1177,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.932014,-87.709072,1175,1,"ASSAULT","SIMPLE"
41.903723,-87.710072,1174,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.882394,-87.627845,1171,1,"THEFT","RETAIL THEFT"
41.755315,-87.636850,1170,1,"ASSAULT","SIMPLE"
41.867819,-87.686068,1170,1,"ASSAULT","SIMPLE"
41.810893,-87.724922,1169,1,"THEFT","$500 AND UNDER"
41.798973,-87.651356,1168,1,"ASSAULT","SIMPLE"
41.721627,-87.624485,1165,1,"ASSAULT","SIMPLE"
41.764569,-87.628342,1165,1,"NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS"
41.831086,-87.618780,1158,1,"ASSAULT","SIMPLE"
41.768331,-87.648136,1155,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.768778,-87.648571,1155,1,"THEFT","ATTEMPT - AUTOMOBILE"
41.964007,-87.685533,1155,1,"THEFT","RETAIL THEFT"
41.890081,-87.627044,1155,1,"ASSAULT","SIMPLE"
41.736345,-87.623199,1154,1,"ASSAULT","SIMPLE"
41.893469,-87.632648,1152,1,"THEFT","RETAIL THEFT"
41.853251,-87.646511,1150,1,"PUBLIC PEACE VIOLATION","OTHER VIOLATION"
41.764729,-87.660574,1147,1,"NARCOTICS","POSSESS - METHAMPHETAMINE"
41.866216,-87.721931,1146,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.925440,-87.649658,1145,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.834160,-87.734004,1143,1,"NARCOTICS","POSSESS - CANNABIS 30 GRAMS OR LESS"
41.800148,-87.589102,1140,1,"THEFT","RETAIL THEFT"
41.802110,-87.685508,1140,1,"THEFT","AUTOMOBILE"
41.862898,-87.711224,1140,1,"THEFT","$500 AND UNDER"
41.900796,-87.729278,1140,1,"THEFT","AUTOMOBILE"
41.759058,-87.652746,1140,1,"THEFT","AUTOMOBILE"
41.968883,-87.703649,1140,1,"THEFT","AUTOMOBILE"
41.961625,-87.666828,1140,1,"VANDALISM","TO VEHICLE"
41.728721,-87.603002,1140,1,"THEFT","AUTOMOBILE"
41.691789,-87.679741,1140,1,"ASSAULT","SIMPLE"
41.785284,-87.801241,1140,1,"THEFT","UNLAWFUL ENTRY"
41.896773,-87.621464,1140,1,"THEFT","$500 AND UNDER"
41.742592,-87.547866,1140,1,"VANDALISM","TO PROPERTY"
41.809329,-87.685711,1140,1,"THEFT","AUTOMOBILE"
41.834042,-87.674369,1137,1,"THEFT","RETAIL THEFT"
41.750783,-87.625814,1135,1,"VANDALISM","TO LAND"
41.803092,-87.669995,1130,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.892889,-87.768490,1125,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.880738,-87.628484,1125,1,"THEFT","$500 AND UNDER"
41.914338,-87.634808,1125,1,"THEFT","OVER $500"
41.867784,-87.660310,1124,1,"OTHER OFFENSE","VIOLATION GPS MONITORING DEVICE"
41.750334,-87.665027,1123,1,"NARCOTICS","POSSESS - HEROIN (TAN / BROWN TAR)"
41.883045,-87.682855,1117,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.938882,-87.742742,1113,1,"THEFT","RETAIL THEFT"
41.830068,-87.644872,1110,1,"THEFT","$500 AND UNDER"
41.775774,-87.735765,1110,1,"VANDALISM","TO VEHICLE"
41.878365,-87.647255,1110,1,"KIDNAPPING","UNLAWFUL VISITATION INTERFERENCE"
41.807846,-87.667375,1110,1,"THEFT","$500 AND UNDER"
41.775774,-87.735725,1110,1,"VANDALISM","TO VEHICLE"
41.882981,-87.656937,1110,1,"THEFT","$500 AND UNDER"
41.808019,-87.664960,1107,1,"THEFT","RETAIL THEFT"
41.852735,-87.701042,1100,1,"THEFT","OVER $500"
